{'reward_dist': -0.3329504489643752, 'reward_ctrl': -0.19475688626170531}
{'reward_dist': -0.17301864692065524, 'reward_ctrl': -0.10842967570479403}
{'reward_dist': -0.14521604157729773, 'reward_ctrl': -0.95035496714837397}
{'reward_dist': -0.11398974925716066, 'reward_ctrl': -1.0782028420377048}
{'reward_dist': -0.35318340389167674, 'reward_ctrl': -1.8252671033426862}
{'reward_dist': -0.35409867025477465, 'reward_ctrl': -0.66652614213307648}
{'reward_dist': -0.35763557348129627, 'reward_ctrl': -0.48354094114668977}
{'reward_dist': -0.36109067947222778, 'reward_ctrl': -0.28208453921574517}
{'reward_dist': -0.36396895885874769, 'reward_ctrl': -1.2481112589735797}
{'reward_dist': -0.36745374887457855, 'reward_ctrl': -0.37625811073599558}
{'reward_dist': -0.37114369877296416, 'reward_ctrl': -1.0996176891634639}
{'reward_dist': -0.37437841491403723, 'reward_ctrl': -0.97183750983711259}
{'reward_dist': -0.37571074212751571, 'reward_ctrl': -0.43630222029399574}
{'reward_dist': -0.37249633860826747, 'reward_ctrl': -0.67161942259370111}
{'reward_dist': -0.36470006627823354, 'reward_ctrl': -0.45367557344167664}
{'reward_dist': -0.35285988256497713, 'reward_ctrl': -0.12735995547037221}
{'reward_dist': -0.33606708326899587, 'reward_ctrl': -0.98260525668552856}
{'reward_dist': -0.31316066875444082, 'reward_ctrl': -0.76527372652032444}
{'reward_dist': -0.27822638549488043, 'reward_ctrl': -0.41207455032946644}
{'reward_dist': -0.23620905648161286, 'reward_ctrl': -0.27062350521973405}
{'reward_dist': -0.19546271334719387, 'reward_ctrl': -0.053469097583823462}
{'reward_dist': -0.15479009744702951, 'reward_ctrl': -0.63585736126755577}
{'reward_dist': -0.11593233117922282, 'reward_ctrl': -0.6652560019931808}
{'reward_dist': -0.083672451784035151, 'reward_ctrl': -0.9036953946716122}
{'reward_dist': -0.064393446151949668, 'reward_ctrl': -0.10437043890975484}
{'reward_dist': -0.055611969771089023, 'reward_ctrl': -1.0116182761607824}
{'reward_dist': -0.049960400549654629, 'reward_ctrl': -0.8474448011914204}
{'reward_dist': -0.049725275640519311, 'reward_ctrl': -1.2739276829205639}
{'reward_dist': -0.04748636056724282, 'reward_ctrl': -1.0766042648488217}
{'reward_dist': -0.044178042221441352, 'reward_ctrl': -0.51573385766169633}
{'reward_dist': -0.042667397918868262, 'reward_ctrl': -0.84799222286221898}
{'reward_dist': -0.041244740982625129, 'reward_ctrl': -0.22637357645123649}
{'reward_dist': -0.036961999377179512, 'reward_ctrl': -0.7436414003176719}
{'reward_dist': -0.030335957030587623, 'reward_ctrl': -0.86093912077892687}
{'reward_dist': -0.026303721604997814, 'reward_ctrl': -0.23022207155663238}
{'reward_dist': -0.03465113524059675, 'reward_ctrl': -0.22375865819449681}
{'reward_dist': -0.051624510866566893, 'reward_ctrl': -0.052575461150285878}
{'reward_dist': -0.072601130111328474, 'reward_ctrl': -0.42759586412586276}
{'reward_dist': -0.099011269766960563, 'reward_ctrl': -0.36859136309862828}
{'reward_dist': -0.1266927809028397, 'reward_ctrl': -0.20655209418246426}
{'reward_dist': -0.15119354911021562, 'reward_ctrl': -0.94394749115174936}
{'reward_dist': -0.15809235231123792, 'reward_ctrl': -1.8781237994134452}
{'reward_dist': -0.15464709098079457, 'reward_ctrl': -0.54274146107897425}
{'reward_dist': -0.14841334094057679, 'reward_ctrl': -0.024008391726128613}
{'reward_dist': -0.1423238208905056, 'reward_ctrl': -0.83654640726189522}
{'reward_dist': -0.14190772645558272, 'reward_ctrl': -0.74801100745208682}
{'reward_dist': -0.1474756086738826, 'reward_ctrl': -0.41020734480364973}
{'reward_dist': -0.15693203640016617, 'reward_ctrl': -0.90552607188831757}
{'reward_dist': -0.16817048806923951, 'reward_ctrl': -0.32599264300894581}
{'reward_dist': -0.17585246145849243, 'reward_ctrl': -1.029312059160514}
{'reward_dist': -0.17920682733438095, 'reward_ctrl': -0.81441604738269002}
{'reward_dist': -0.18137178717442903, 'reward_ctrl': -1.0879042012767506}
{'reward_dist': -0.18567106385684376, 'reward_ctrl': -0.2362712633011973}
{'reward_dist': -0.19209306259417785, 'reward_ctrl': -1.1825459045783877}
{'reward_dist': -0.122843433063225, 'reward_ctrl': -0.40775033639267927}
{'reward_dist': -0.12344196357860721, 'reward_ctrl': -0.19048024217553222}
{'reward_dist': -0.12834651126699845, 'reward_ctrl': -0.43045050110989369}
{'reward_dist': -0.13861429153885271, 'reward_ctrl': -0.082503209823773085}
{'reward_dist': -0.14789622386561513, 'reward_ctrl': -0.3917369211993213}
{'reward_dist': -0.15804648903994775, 'reward_ctrl': -0.75661892471813486}
{'reward_dist': -0.1761405461884917, 'reward_ctrl': -1.1821675647610155}
{'reward_dist': -0.19673951605288578, 'reward_ctrl': -0.83343677408755812}
{'reward_dist': -0.21353926897800293, 'reward_ctrl': -0.39278863289365501}
{'reward_dist': -0.23108851543870274, 'reward_ctrl': -1.3012827811160301}
{'reward_dist': -0.25094683164588977, 'reward_ctrl': -0.55152164291979133}
{'reward_dist': -0.26663851964315294, 'reward_ctrl': -0.27205216033594898}
{'reward_dist': -0.27413867877720127, 'reward_ctrl': -0.84460085099890181}
{'reward_dist': -0.27943536938247604, 'reward_ctrl': -0.31806707346822816}
{'reward_dist': -0.28471200686148052, 'reward_ctrl': -1.1339207648627265}
{'reward_dist': -0.28566515456518549, 'reward_ctrl': -1.0254746572587212}
{'reward_dist': -0.28030340391774128, 'reward_ctrl': -1.3774936450953275}
{'reward_dist': -0.26803672742350182, 'reward_ctrl': -1.3041127687962732}
{'reward_dist': -0.24960435532189029, 'reward_ctrl': -0.17210838370315817}
{'reward_dist': -0.22925214742673403, 'reward_ctrl': -0.33974204433647687}
{'reward_dist': -0.21508134361540282, 'reward_ctrl': -0.48083090086001257}
{'reward_dist': -0.21655744213314879, 'reward_ctrl': -0.23638722602754567}
{'reward_dist': -0.21820976671651895, 'reward_ctrl': -0.66746888153823114}
{'reward_dist': -0.2177106527158521, 'reward_ctrl': -0.045622721690534718}
{'reward_dist': -0.21457442483394903, 'reward_ctrl': -1.2297196007467925}
{'reward_dist': -0.21059424732406662, 'reward_ctrl': -1.0471343707332748}
{'reward_dist': -0.20821007957042995, 'reward_ctrl': -0.22418970418752326}
{'reward_dist': -0.20700743498344831, 'reward_ctrl': -0.013115026797979013}
{'reward_dist': -0.20430289158486045, 'reward_ctrl': -0.10837385410992281}
{'reward_dist': -0.20141411386652253, 'reward_ctrl': -0.43881233516356355}
{'reward_dist': -0.19925319690995283, 'reward_ctrl': -0.79843785261069189}
{'reward_dist': -0.19425174264403042, 'reward_ctrl': -0.60181336626353799}
{'reward_dist': -0.18524202152583927, 'reward_ctrl': -1.5171251556863816}
{'reward_dist': -0.17826841100799032, 'reward_ctrl': -0.72998150492521963}
{'reward_dist': -0.17040181217744768, 'reward_ctrl': -0.13182823029144422}
{'reward_dist': -0.15907358051917642, 'reward_ctrl': -0.77981584922782121}
{'reward_dist': -0.1500284077913607, 'reward_ctrl': -0.38978778808062453}
{'reward_dist': -0.14186227709824342, 'reward_ctrl': -0.79077847182876371}
{'reward_dist': -0.13301367547935927, 'reward_ctrl': -0.75551972067594686}
{'reward_dist': -0.12143687960366979, 'reward_ctrl': -1.6831772002354912}
{'reward_dist': -0.11057030876008971, 'reward_ctrl': -0.066433724710431408}
{'reward_dist': -0.10445131668309314, 'reward_ctrl': -0.094778740885844315}
{'reward_dist': -0.098406500843276248, 'reward_ctrl': -0.47642228975458856}
{'reward_dist': -0.090252356281090101, 'reward_ctrl': -1.3119650819435664}
{'reward_dist': -0.08106962358678102, 'reward_ctrl': -0.26319236205691793}
{'reward_dist': -0.082116986314011708, 'reward_ctrl': -0.24097437290243195}
{'reward_dist': -0.099736416953818283, 'reward_ctrl': -1.2496367880569055}
{'reward_dist': -0.12869706421143057, 'reward_ctrl': -0.85642659961780954}
{'reward_dist': -0.15433492566513907, 'reward_ctrl': -0.86175355673964016}
{'reward_dist': -0.1765420676092008, 'reward_ctrl': -1.2586682365535407}
{'reward_dist': -0.2471254999003098, 'reward_ctrl': -0.82592181487976069}
{'reward_dist': -0.24663888359407016, 'reward_ctrl': -0.72739233806799009}
{'reward_dist': -0.2448002271426454, 'reward_ctrl': -1.4349163960812996}
{'reward_dist': -0.24107499794517354, 'reward_ctrl': -1.4167523924721082}
{'reward_dist': -0.23515488543123925, 'reward_ctrl': -0.23426293926795144}
{'reward_dist': -0.22670882168007839, 'reward_ctrl': -0.98741276044262161}
{'reward_dist': -0.21519418148288511, 'reward_ctrl': -0.43203134207615534}
{'reward_dist': -0.20226071529331582, 'reward_ctrl': -1.0148856762791161}
{'reward_dist': -0.18801473015872419, 'reward_ctrl': -0.48172369523676611}
{'reward_dist': -0.17044910677656552, 'reward_ctrl': -0.37544091490448389}
{'reward_dist': -0.153116431457686, 'reward_ctrl': -1.243074043382866}
{'reward_dist': -0.1360056847554513, 'reward_ctrl': -0.031776449719164622}
{'reward_dist': -0.11799216130510951, 'reward_ctrl': -0.37490234722753341}
{'reward_dist': -0.10386616475620873, 'reward_ctrl': -0.090789237149441121}
{'reward_dist': -0.09472947866224922, 'reward_ctrl': -0.031612246468193272}
{'reward_dist': -0.087837090591230446, 'reward_ctrl': -0.47367332190064543}
{'reward_dist': -0.079170047055020731, 'reward_ctrl': -0.54375534350120913}
{'reward_dist': -0.067619155417508375, 'reward_ctrl': -0.20705423535467221}
{'reward_dist': -0.054329200282048615, 'reward_ctrl': -0.95640325455406083}
{'reward_dist': -0.044420061037294102, 'reward_ctrl': -0.88592969324335225}
{'reward_dist': -0.037565198965774753, 'reward_ctrl': -1.1140471410364468}
{'reward_dist': -0.038630333452118519, 'reward_ctrl': -0.51860338902628877}
{'reward_dist': -0.047935459581715356, 'reward_ctrl': -0.95805145981751094}
{'reward_dist': -0.060213957501210745, 'reward_ctrl': -1.1251267201074}
{'reward_dist': -0.067087991113881348, 'reward_ctrl': -0.91813348680638696}
{'reward_dist': -0.064163975348616009, 'reward_ctrl': -0.88008568166280998}
{'reward_dist': -0.055866409142142144, 'reward_ctrl': -1.0623635769766293}
{'reward_dist': -0.038959313912528562, 'reward_ctrl': -0.97383753692975028}
{'reward_dist': -0.013305582805897453, 'reward_ctrl': -0.67688561531122993}
{'reward_dist': -0.030549073580801854, 'reward_ctrl': -0.94325232354131783}
{'reward_dist': -0.065953570443463075, 'reward_ctrl': -0.11039339464738686}
{'reward_dist': -0.10054150419711848, 'reward_ctrl': -0.7867167509846188}
{'reward_dist': -0.13173290698830903, 'reward_ctrl': -1.5228813508262022}
{'reward_dist': -0.15907462373963929, 'reward_ctrl': -0.75131058841906651}
{'reward_dist': -0.17331928304078753, 'reward_ctrl': -0.89620977130835944}
{'reward_dist': -0.17005399951667707, 'reward_ctrl': -0.13336105531651227}
{'reward_dist': -0.15729227080832101, 'reward_ctrl': -0.11098085828565729}
{'reward_dist': -0.15258150996106085, 'reward_ctrl': -0.75708385760864239}
{'reward_dist': -0.17024281423544518, 'reward_ctrl': -0.80007467337509852}
{'reward_dist': -0.20348629990386605, 'reward_ctrl': -0.48139217116183836}
{'reward_dist': -0.23216697259705021, 'reward_ctrl': -0.98517073586740478}
{'reward_dist': -0.24760453592213569, 'reward_ctrl': -0.5574420078398391}
{'reward_dist': -0.24328999783864075, 'reward_ctrl': -0.77190918653716478}
{'reward_dist': -0.21561830652240463, 'reward_ctrl': -1.3411825386225256}
{'reward_dist': -0.17017698210935023, 'reward_ctrl': -0.59832528864514312}
{'reward_dist': -0.11930516507358491, 'reward_ctrl': -0.83919021153948126}
{'reward_dist': -0.08875983302275145, 'reward_ctrl': -0.60059943021042816}
{'reward_dist': -0.08900966817380114, 'reward_ctrl': -0.94936219059444416}
{'reward_dist': -0.093568160509921575, 'reward_ctrl': -0.054953358308412387}
{'reward_dist': -0.079056330486843143, 'reward_ctrl': -0.52729194092734544}
{'reward_dist': -0.14584990391307265, 'reward_ctrl': -0.44030645244054967}
{'reward_dist': -0.14714353609919284, 'reward_ctrl': -0.73592159678123048}
{'reward_dist': -0.14783710919478235, 'reward_ctrl': -1.1117419615486019}
{'reward_dist': -0.15238441766937608, 'reward_ctrl': -0.69662675085878434}
{'reward_dist': -0.16113541779912394, 'reward_ctrl': -0.30728972957676387}
{'reward_dist': -0.1680313261674013, 'reward_ctrl': -0.81452684477756432}
{'reward_dist': -0.17918985318968467, 'reward_ctrl': -1.7631350890665587}
{'reward_dist': -0.18610031855262299, 'reward_ctrl': -0.96813301945658925}
{'reward_dist': -0.186256143367456, 'reward_ctrl': -0.68248106588108537}
{'reward_dist': -0.18288418166980611, 'reward_ctrl': -1.1672132084398201}
{'reward_dist': -0.17769057272056332, 'reward_ctrl': -0.8436675684401862}
{'reward_dist': -0.17653684252906537, 'reward_ctrl': -0.014848660851432122}
{'reward_dist': -0.17475912544166367, 'reward_ctrl': -0.63658209089576479}
{'reward_dist': -0.16772442350304875, 'reward_ctrl': -0.024380627140148568}
{'reward_dist': -0.1551694903813024, 'reward_ctrl': -0.50038536159403224}
{'reward_dist': -0.13853209683322362, 'reward_ctrl': -1.4865520229684561}
{'reward_dist': -0.10985192237395343, 'reward_ctrl': -0.91026197711357271}
{'reward_dist': -0.073201294722190655, 'reward_ctrl': -1.0822637514733509}
{'reward_dist': -0.04446760164566748, 'reward_ctrl': -0.66284594467348013}
{'reward_dist': -0.026517911673197597, 'reward_ctrl': -0.22997093480274736}
{'reward_dist': -0.01356909152439918, 'reward_ctrl': -0.60382203334852413}
{'reward_dist': -0.020362270779153823, 'reward_ctrl': -1.2436870404459994}
{'reward_dist': -0.043718371528912336, 'reward_ctrl': -0.14399031289053421}
{'reward_dist': -0.069432509773325782, 'reward_ctrl': -0.38909169758204704}
{'reward_dist': -0.094143109976158407, 'reward_ctrl': -0.74155953407690056}
{'reward_dist': -0.11565827974106305, 'reward_ctrl': -0.85643853325544972}
{'reward_dist': -0.13962542002023792, 'reward_ctrl': -0.10701490248145276}
{'reward_dist': -0.16689602944744339, 'reward_ctrl': -0.25874651373018254}
{'reward_dist': -0.19058704567020138, 'reward_ctrl': -1.6803136470027593}
{'reward_dist': -0.20688444978652482, 'reward_ctrl': -0.47311578938023024}
{'reward_dist': -0.21922889140952362, 'reward_ctrl': -1.3119986837920079}
{'reward_dist': -0.227066961904552, 'reward_ctrl': -0.96989451944867677}
{'reward_dist': -0.22554876054328882, 'reward_ctrl': -0.50844381515119041}
{'reward_dist': -0.21931378546400404, 'reward_ctrl': -0.49419281570868528}
{'reward_dist': -0.21131168507390111, 'reward_ctrl': -0.7123980194857118}
{'reward_dist': -0.2030274867583769, 'reward_ctrl': -0.87640967449142271}
{'reward_dist': -0.19604173483942045, 'reward_ctrl': -0.6740786028610789}
{'reward_dist': -0.18567658047035468, 'reward_ctrl': -1.2024334594195147}
{'reward_dist': -0.17494705086278339, 'reward_ctrl': -0.0030577457787265361}
{'reward_dist': -0.17146686704870093, 'reward_ctrl': -0.48726831421183098}
{'reward_dist': -0.17128350712456095, 'reward_ctrl': -0.77945886900663319}
{'reward_dist': -0.17153039834619094, 'reward_ctrl': -1.055367108970672}
{'reward_dist': -0.16945403855109673, 'reward_ctrl': -0.99306830938351642}
{'reward_dist': -0.16718966295389015, 'reward_ctrl': -0.014804606752999855}
{'reward_dist': -0.16531801401443577, 'reward_ctrl': -0.053784628130707238}
{'reward_dist': -0.16341782128585661, 'reward_ctrl': -0.074739858179739105}
{'reward_dist': -0.16228460210045795, 'reward_ctrl': -0.91470298786246718}
{'reward_dist': -0.16105906559951122, 'reward_ctrl': -0.31418141582004627}
{'reward_dist': -0.15803211543195234, 'reward_ctrl': -1.0915784080607851}
{'reward_dist': -0.15284635998640902, 'reward_ctrl': -1.0944268654077556}
{'reward_dist': -0.15756913356196911, 'reward_ctrl': -0.96004767445943351}
{'reward_dist': -0.15663505148791074, 'reward_ctrl': -0.761927713728904}
{'reward_dist': -0.15364387483696013, 'reward_ctrl': -0.34926994810350886}
{'reward_dist': -0.1502130267998332, 'reward_ctrl': -0.34853664679652874}
{'reward_dist': -0.14794162096515903, 'reward_ctrl': -0.27778824331756197}
{'reward_dist': -0.14554435228926149, 'reward_ctrl': -0.58354887205452077}
{'reward_dist': -0.14374889829813453, 'reward_ctrl': -0.38870859291793336}
{'reward_dist': -0.14289423301020207, 'reward_ctrl': -0.99909914573636383}
{'reward_dist': -0.14264944129348286, 'reward_ctrl': -0.40781296437486714}
{'reward_dist': -0.14214645782539675, 'reward_ctrl': -0.95806136644544548}
{'reward_dist': -0.13947636246576181, 'reward_ctrl': -0.73631983399906831}
{'reward_dist': -0.13549968154594821, 'reward_ctrl': -0.3142722375550096}
{'reward_dist': -0.13249272260465103, 'reward_ctrl': -1.6956161144792594}
{'reward_dist': -0.13068691587421027, 'reward_ctrl': -0.011076494972522818}
{'reward_dist': -0.13149354480254855, 'reward_ctrl': -0.83105023326018024}
{'reward_dist': -0.13596058898063632, 'reward_ctrl': -0.25735561792842671}
{'reward_dist': -0.14471191011715612, 'reward_ctrl': -0.0319935162425607}
{'reward_dist': -0.15556435789634562, 'reward_ctrl': -0.53565952420234197}
{'reward_dist': -0.16624301251023599, 'reward_ctrl': -1.1430196985664494}
{'reward_dist': -0.17524280863408279, 'reward_ctrl': -1.0120402271209537}
{'reward_dist': -0.18012830760991, 'reward_ctrl': -1.3604590350033878}
{'reward_dist': -0.17982359624080463, 'reward_ctrl': -1.183574761506673}
{'reward_dist': -0.1784236642191746, 'reward_ctrl': -0.051545938365632746}
{'reward_dist': -0.17505896152536296, 'reward_ctrl': -1.0901717140016429}
{'reward_dist': -0.17047838129988011, 'reward_ctrl': -0.76215442319637072}
{'reward_dist': -0.16992743754286091, 'reward_ctrl': -0.66819723954713384}
{'reward_dist': -0.1692697003003566, 'reward_ctrl': -0.82084812553443443}
{'reward_dist': -0.1657797225354255, 'reward_ctrl': -0.49294556278835189}
{'reward_dist': -0.16029332746332375, 'reward_ctrl': -1.1562571469225422}
{'reward_dist': -0.14732304318455652, 'reward_ctrl': -1.7764529315998652}
{'reward_dist': -0.12829568625111765, 'reward_ctrl': -1.45883612513969}
{'reward_dist': -0.10605094845503713, 'reward_ctrl': -0.20838412389747091}
{'reward_dist': -0.082622828449098851, 'reward_ctrl': -0.31897583120990808}
{'reward_dist': -0.061250856402925422, 'reward_ctrl': -0.25158861098956958}
{'reward_dist': -0.054256053371010651, 'reward_ctrl': -0.72587418592548913}
{'reward_dist': -0.060820909094682352, 'reward_ctrl': -0.43287707036013945}
{'reward_dist': -0.059048302136345036, 'reward_ctrl': -1.2854163820598965}
{'reward_dist': -0.057940033214497096, 'reward_ctrl': -0.44819432861137459}
{'reward_dist': -0.060443585988063653, 'reward_ctrl': -0.36538355506600401}
{'reward_dist': -0.067859745372167463, 'reward_ctrl': -0.6419418095429944}
{'reward_dist': -0.079989662669028336, 'reward_ctrl': -0.4817417899722844}
